"STATE_CODE","SHRP_ID","CONSTRUCTION_NO","CN_ASSIGN_DATE","CN_CHANGE_REASON","RECORD_STATUS","GPS_SPS","EXPERIMENT_NO","STATUS","ASSIGN_DATE","DEASSIGN_DATE","SEAS_ID","SUPPLEMENTAL","EXP_SECT_RS","BASIC_INFO_RS","PAV_STRUCT_RS","TRAFFIC_RS","CLIMATIC_RS"
31,"7040",1,1/1/1987 0:00:00,,"E","G","7A","O",1/1/1987 0:00:00,6/5/1991 0:00:00,,,"E","E","E","E","E"
31,"7040",2,6/5/1991 0:00:00,"19,55","E","G","7S","O",6/5/1991 0:00:00,4/2/2001 0:00:00,,,"E","E","E","E","E"
31,"7050",1,1/1/1987 0:00:00,,"E","G","7A","O",1/1/1987 0:00:00,8/3/1995 0:00:00,,,"E","E","E","E","E"
31,"A300",1,1/1/1987 0:00:00,,"E","S","3","O",1/1/1987 0:00:00,7/28/1998 0:00:00,,,"E","E",,"E","E"
31,"A310",1,1/1/1987 0:00:00,,"E","S","3","O",1/1/1987 0:00:00,7/28/1998 0:00:00,,,"E","E","E","E","E"
31,"A310",2,10/16/1990 0:00:00,"19","E","S","3","O",1/1/1987 0:00:00,7/28/1998 0:00:00,,,"E","E","E","E","E"
31,"A320",1,1/1/1987 0:00:00,,"E","S","3","O",1/1/1987 0:00:00,7/28/1998 0:00:00,,,"E","E","E","E","E"
31,"A320",2,7/17/1990 0:00:00,"33","E","S","3","O",1/1/1987 0:00:00,7/28/1998 0:00:00,,,"E","E","E","E","E"
29,"B410",2,8/14/1991 0:00:00,"2,3","E","S","4","O",1/1/1991 0:00:00,5/1/2004 0:00:00,,,"E","E","E","E","E"
29,"B411",1,1/1/1991 0:00:00,,"E","S","4","O",1/1/1991 0:00:00,5/1/2004 0:00:00,,"S","E","E","E","E","E"
29,"B411",2,8/14/1991 0:00:00,"2,3","E","S","4","O",1/1/1991 0:00:00,5/1/2004 0:00:00,,"S","E","E","E","E","E"
29,"B430",1,1/1/1991 0:00:00,,"E","S","4","O",1/1/1991 0:00:00,5/1/2004 0:00:00,,,"E","E","E","E","E"
31,"0100",1,1/1/1995 0:00:00,,"E","S","1","O",1/1/1995 0:00:00,9/27/2002 0:00:00,,,"E","E",,"E","E"
31,"0113",1,1/1/1995 0:00:00,,"E","S","1","O",1/1/1995 0:00:00,7/12/2000 0:00:00,,,"E","E","E","E","E"
31,"0114",1,1/1/1995 0:00:00,,"E","S","1","O",1/1/1995 0:00:00,9/27/2002 0:00:00,"A",,"E","E","E","E","E"
31,"0115",1,1/1/1995 0:00:00,,"E","S","1","O",1/1/1995 0:00:00,9/27/2002 0:00:00,,,"E","E","E","E","E"
31,"0116",1,1/1/1995 0:00:00,,"E","S","1","O",1/1/1995 0:00:00,9/27/2002 0:00:00,,,"E","E","E","E","E"
31,"0117",1,1/1/1995 0:00:00,,"E","S","1","O",1/1/1995 0:00:00,9/27/2002 0:00:00,,,"E","E","E","E","E"
31,"0118",1,1/1/1995 0:00:00,,"E","S","1","O",1/1/1995 0:00:00,9/27/2002 0:00:00,,,"E","E","E","E","E"
31,"0119",1,1/1/1995 0:00:00,,"E","S","1","O",1/1/1995 0:00:00,9/27/2002 0:00:00,,,"E","E","E","E","E"
31,"0120",1,1/1/1995 0:00:00,,"E","S","1","O",1/1/1995 0:00:00,9/27/2002 0:00:00,,,"E","E","E","E","E"
31,"0121",1,1/1/1995 0:00:00,,"E","S","1","O",1/1/1995 0:00:00,9/27/2002 0:00:00,,,"E","E","E","E","E"
31,"0122",1,1/1/1995 0:00:00,,"E","S","1","O",1/1/1995 0:00:00,9/27/2002 0:00:00,,,"E","E","E","E","E"
31,"0123",1,1/1/1995 0:00:00,,"E","S","1","O",1/1/1995 0:00:00,9/27/2002 0:00:00,,,"E","E","E","E","E"
31,"0124",1,1/1/1995 0:00:00,,"E","S","1","O",1/1/1995 0:00:00,9/27/2002 0:00:00,,,"E","E","E","E","E"
31,"0900",1,1/1/1995 0:00:00,,"E","S","9P","O",1/1/1995 0:00:00,9/27/2002 0:00:00,,,"E","E",,"E","E"
31,"0902",1,1/1/1995 0:00:00,,"E","S","9N","O",1/1/1995 0:00:00,9/27/2002 0:00:00,,,"E","E","E","E","E"
31,"0903",1,1/1/1995 0:00:00,,"E","S","9N","O",1/1/1995 0:00:00,9/27/2002 0:00:00,,,"E","E","E","E","E"
31,"0904",1,1/1/1995 0:00:00,,"E","S","9N","O",1/1/1995 0:00:00,9/27/2002 0:00:00,,"S","E","E","E","E","E"
31,"1030",1,1/1/1987 0:00:00,,"E","G","1","O",1/1/1987 0:00:00,7/28/1998 0:00:00,,,"E","E","E","E","E"
31,"1030",2,9/9/1988 0:00:00,"34","E","G","1","O",1/1/1987 0:00:00,7/28/1998 0:00:00,,,"E","E","E","E","E"
31,"3018",1,1/1/1987 0:00:00,,"E","G","3","O",1/1/1987 0:00:00,8/1/2004 0:00:00,"B",,"E","E","E","E","E"
29,"A802",1,1/1/1998 0:00:00,,"E","S","8","O",1/1/1998 0:00:00,12/31/2005 0:00:00,,,"E","E","E","E","E"
29,"A807",1,1/1/1998 0:00:00,,"E","S","8","O",1/1/1998 0:00:00,12/31/2005 0:00:00,,,"E","E","E","E","E"
29,"A808",1,1/1/1998 0:00:00,,"E","S","8","O",1/1/1998 0:00:00,12/31/2005 0:00:00,,,"E","E","E","E","E"
29,"B300",1,1/1/1987 0:00:00,,"E","S","3","O",1/1/1987 0:00:00,9/1/2003 0:00:00,,,"E","E",,"E","E"
29,"B310",1,1/1/1987 0:00:00,,"E","S","3","O",1/1/1987 0:00:00,9/1/2003 0:00:00,,,"E","E","E","E","E"
29,"B310",2,10/5/1990 0:00:00,"19","E","S","3","O",1/1/1987 0:00:00,9/1/2003 0:00:00,,,"E","E","E","E","E"
29,"B320",1,1/1/1987 0:00:00,,"E","S","3","O",1/1/1987 0:00:00,9/1/2003 0:00:00,,,"E","E","E","E","E"
29,"B320",2,8/18/1990 0:00:00,"33","E","S","3","O",1/1/1987 0:00:00,9/1/2003 0:00:00,,,"E","E","E","E","E"
29,"B330",1,1/1/1987 0:00:00,,"E","S","3","O",1/1/1987 0:00:00,9/1/2003 0:00:00,,,"E","E","E","E","E"
29,"B330",2,8/18/1990 0:00:00,"1","E","S","3","O",1/1/1987 0:00:00,9/1/2003 0:00:00,,,"E","E","E","E","E"
29,"B340",1,1/1/1987 0:00:00,,"E","S","3","O",1/1/1987 0:00:00,9/1/2003 0:00:00,,,"E","E","E","E","E"
29,"B350",1,1/1/1987 0:00:00,,"E","S","3","O",1/1/1987 0:00:00,9/1/2003 0:00:00,,,"E","E","E","E","E"
29,"B350",2,8/18/1990 0:00:00,"31","E","S","3","O",1/1/1987 0:00:00,9/1/2003 0:00:00,,,"E","E","E","E","E"
29,"B351",1,1/1/1987 0:00:00,,"E","S","3","O",1/1/1987 0:00:00,9/1/2003 0:00:00,,"S","E","E","E","E","E"
29,"B351",2,9/6/1990 0:00:00,"27","E","S","3","O",1/1/1987 0:00:00,9/1/2003 0:00:00,,"S","E","E","E","E","E"
29,"B400",1,1/1/1991 0:00:00,,"E","S","4","O",1/1/1991 0:00:00,5/1/2004 0:00:00,,,"E","E",,"E","E"
29,"B410",1,1/1/1991 0:00:00,,"E","S","4","O",1/1/1991 0:00:00,5/1/2004 0:00:00,,,"E","E","E","E","E"
29,"A606",2,6/22/1998 0:00:00,"4,10,14,19,38","E","S","6","O",1/1/1998 0:00:00,6/1/2006 0:00:00,,,"E","E","E","E","E"
29,"A607",1,1/1/1998 0:00:00,,"E","S","6","O",1/1/1998 0:00:00,6/1/2006 0:00:00,,,"E","E","E","E","E"
29,"A607",2,8/5/1998 0:00:00,"10,19,46","E","S","6","O",1/1/1998 0:00:00,6/1/2006 0:00:00,,,"E","E","E","E","E"
29,"A608",1,1/1/1998 0:00:00,,"E","S","6","O",1/1/1998 0:00:00,6/1/2006 0:00:00,,,"E","E","E","E","E"
29,"A608",2,8/5/1998 0:00:00,"10,19,38,46","E","S","6","O",1/1/1998 0:00:00,6/1/2006 0:00:00,,,"E","E","E","E","E"
29,"A800",1,1/1/1998 0:00:00,,"E","S","8","O",1/1/1998 0:00:00,12/31/2005 0:00:00,,,"E","E",,"E","E"
29,"A801",1,1/1/1998 0:00:00,,"E","S","8","O",1/1/1998 0:00:00,12/31/2005 0:00:00,,,"E","E","E","E","E"
29,"A410",2,8/7/1991 0:00:00,"1,2,3","E","S","4","O",1/1/1991 0:00:00,5/23/1999 0:00:00,,,"E","E","E","E","E"
29,"A411",1,1/1/1991 0:00:00,,"E","S","4","O",1/1/1991 0:00:00,5/23/1999 0:00:00,,"S","E","E","E","E","E"
29,"A411",2,8/12/1991 0:00:00,"1,2,3","E","S","4","O",1/1/1991 0:00:00,5/23/1999 0:00:00,,"S","E","E","E","E","E"
29,"A430",1,1/1/1991 0:00:00,,"E","S","4","O",1/1/1991 0:00:00,5/23/1999 0:00:00,,,"E","E","E","E","E"
29,"A430",2,8/5/1991 0:00:00,"2,3","E","S","4","O",1/1/1991 0:00:00,5/23/1999 0:00:00,,,"E","E","E","E","E"
29,"A600",1,1/1/1998 0:00:00,,"E","S","6","O",1/1/1998 0:00:00,6/1/2006 0:00:00,,,"E","E",,"E","E"
29,"A601",1,1/1/1998 0:00:00,,"E","S","6","O",1/1/1998 0:00:00,6/1/2006 0:00:00,,,"E","E","E","E","E"
29,"A601",2,7/1/1998 0:00:00,"1,2","E","S","6","O",1/1/1998 0:00:00,6/1/2006 0:00:00,,,"E","E","E","E","E"
29,"A602",1,1/1/1998 0:00:00,,"E","S","6","O",1/1/1998 0:00:00,6/1/2006 0:00:00,,,"E","E","E","E","E"
29,"A602",2,6/22/1998 0:00:00,"1,2,4,12","E","S","6","O",1/1/1998 0:00:00,6/1/2006 0:00:00,,,"E","E","E","E","E"
29,"A603",1,1/1/1998 0:00:00,,"E","S","6","O",1/1/1998 0:00:00,6/1/2006 0:00:00,,,"E","E","E","E","E"
27,"1004",2,7/1/2000 0:00:00,"1","E","G","1","O",1/1/1993 0:00:00,5/1/2008 0:00:00,,,"E","E","E","E","E"
29,"4036",2,9/1/2003 0:00:00,"1,2,6,12,54","E","G","4","O",1/1/1987 0:00:00,6/8/2007 0:00:00,,,"E","E","E","E","E"
29,"5393",4,8/23/1999 0:00:00,"33","E","G","7B","O",7/16/1990 0:00:00,10/1/2006 0:00:00,,,"E","E","E","E","E"
29,"5393",5,7/14/2003 0:00:00,"1,22","E","G","7B","O",7/16/1990 0:00:00,10/1/2006 0:00:00,,,"E","E","E","E","E"
29,"5403",3,6/1/1998 0:00:00,"26","E","G","6B","O",9/16/1989 0:00:00,9/1/2005 0:00:00,,,"E","E","E","E","E"
29,"5403",4,6/1/2000 0:00:00,"1,26","E","G","6B","O",9/16/1989 0:00:00,9/1/2005 0:00:00,,,"E","E","E","E","E"
29,"5483",5,7/15/2003 0:00:00,"33","E","G","7B","O",8/15/1991 0:00:00,12/31/2004 0:00:00,,,"E","E","E","E","E"
29,"A603",2,6/22/1998 0:00:00,"4,10,19","E","S","6","O",1/1/1998 0:00:00,6/1/2006 0:00:00,,,"E","E","E","E","E"
29,"A604",1,1/1/1998 0:00:00,,"E","S","6","O",1/1/1998 0:00:00,6/1/2006 0:00:00,,,"E","E","E","E","E"
29,"A604",2,6/22/1998 0:00:00,"4,10,19,57","E","S","6","O",1/1/1998 0:00:00,6/1/2006 0:00:00,,,"E","E","E","E","E"
29,"A605",1,1/1/1998 0:00:00,,"E","S","6","O",1/1/1998 0:00:00,6/1/2006 0:00:00,,,"E","E","E","E","E"
29,"A605",2,6/22/1998 0:00:00,"1,2,3,4,12,14,38","E","S","6","O",1/1/1998 0:00:00,6/1/2006 0:00:00,,,"E","E","E","E","E"
29,"A606",1,1/1/1998 0:00:00,,"E","S","6","O",1/1/1998 0:00:00,6/1/2006 0:00:00,,,"E","E","E","E","E"
29,"A350",1,1/1/1987 0:00:00,,"E","S","3","O",1/1/1987 0:00:00,8/1/2005 0:00:00,,,"E","E","E","E","E"
29,"A350",2,8/19/1990 0:00:00,"31","E","S","3","O",1/1/1987 0:00:00,8/1/2005 0:00:00,,,"E","E","E","E","E"
29,"A351",1,1/1/1987 0:00:00,,"E","S","3","O",1/1/1987 0:00:00,8/1/2005 0:00:00,,"S","E","E","E","E","E"
29,"A351",2,8/19/1990 0:00:00,"27,31","E","S","3","O",1/1/1987 0:00:00,8/1/2005 0:00:00,,"S","E","E","E","E","E"
29,"A400",1,1/1/1991 0:00:00,,"E","S","4","O",1/1/1991 0:00:00,5/23/1999 0:00:00,,,"E","E",,"E","E"
29,"A410",1,1/1/1991 0:00:00,,"E","S","4","O",1/1/1991 0:00:00,5/23/1999 0:00:00,,,"E","E","E","E","E"
29,"5413",2,9/16/1989 0:00:00,"19","E","G","6B","O",9/16/1989 0:00:00,9/1/2005 0:00:00,,,"E","E","E","E","E"
29,"5473",1,1/1/1987 0:00:00,,"E","G","4","O",1/1/1987 0:00:00,5/27/1989 0:00:00,,,"E","E","E","E","E"
29,"5483",1,1/1/1987 0:00:00,,"E","G","4","O",1/1/1987 0:00:00,8/15/1991 0:00:00,,,"E","E","E","E","E"
29,"5483",2,8/15/1991 0:00:00,"10,19","E","G","7B","O",8/15/1991 0:00:00,12/31/2004 0:00:00,,,"E","E","E","E","E"
29,"5503",1,1/1/1987 0:00:00,,"E","G","4","O",1/1/1987 0:00:00,5/1/2004 0:00:00,,,"E","E","E","E","E"
29,"6067",1,1/1/1987 0:00:00,,"E","G","6A","O",1/1/1987 0:00:00,9/24/1998 0:00:00,,,"E","E","E","E","E"
29,"7054",1,1/1/1987 0:00:00,,"E","G","7A","O",1/1/1987 0:00:00,6/25/1993 0:00:00,,,"E","E","E","E","E"
29,"7054",2,6/25/1993 0:00:00,"10,51","E","G","7S","O",6/25/1993 0:00:00,7/1/2006 0:00:00,,,"E","E","E","E","E"
29,"7073",1,1/1/1987 0:00:00,,"E","G","7A","O",1/1/1987 0:00:00,5/1/2004 0:00:00,,,"E","E","E","E","E"
29,"A300",1,1/1/1987 0:00:00,,"E","S","3","O",1/1/1987 0:00:00,8/1/2005 0:00:00,,,"E","E",,"E","E"
39,"0110",1,1/1/1994 0:00:00,,"E","S","1","O",1/1/1994 0:00:00,6/19/2002 0:00:00,,,"E","E","E","E","E"
39,"0111",1,1/1/1994 0:00:00,,"E","S","1","O",1/1/1994 0:00:00,5/30/2007 0:00:00,,,"E","E","E","E","E"
38,"0213",1,1/1/1994 0:00:00,,"E","S","2",,1/1/1994 0:00:00,,,,"E","E","E","E","E"
38,"0213",2,7/17/1997 0:00:00,"10","E","S","2",,1/1/1994 0:00:00,,,,"E","E","E","E","E"
38,"0214",1,1/1/1994 0:00:00,,"E","S","2",,1/1/1994 0:00:00,,,,"E","E","E","E","E"
38,"0214",2,7/17/1997 0:00:00,"10","E","S","2",,1/1/1994 0:00:00,,,,"E","E","E","E","E"
38,"0215",1,1/1/1994 0:00:00,,"E","S","2",,1/1/1994 0:00:00,,,,"E","E","E","E","E"
38,"0215",2,7/17/1997 0:00:00,"10","E","S","2",,1/1/1994 0:00:00,,,,"E","E","E","E","E"
38,"0216",1,1/1/1994 0:00:00,,"E","S","2",,1/1/1994 0:00:00,,,,"E","E","E","E","E"
38,"0216",2,7/17/1997 0:00:00,"10","E","S","2",,1/1/1994 0:00:00,,,,"E","E","E","E","E"
38,"0217",1,1/1/1994 0:00:00,,"E","S","2",,1/1/1994 0:00:00,,,,"E","E","E","E","E"
38,"0217",2,7/17/1997 0:00:00,"10","E","S","2",,1/1/1994 0:00:00,,,,"E","E","E","E","E"
38,"0218",1,1/1/1994 0:00:00,,"E","S","2",,1/1/1994 0:00:00,,,,"E","E","E","E","E"
38,"0218",2,7/17/1997 0:00:00,"10","E","S","2",,1/1/1994 0:00:00,,,,"E","E","E","E","E"
38,"0219",1,1/1/1994 0:00:00,,"E","S","2",,1/1/1994 0:00:00,,,,"E","E","E","E","E"
38,"0219",2,7/17/1997 0:00:00,"10","E","S","2",,1/1/1994 0:00:00,,,,"E","E","E","E","E"
38,"0220",1,1/1/1994 0:00:00,,"E","S","2",,1/1/1994 0:00:00,,,,"E","E","E","E","E"
38,"0220",2,7/17/1997 0:00:00,"10","E","S","2",,1/1/1994 0:00:00,,,,"E","E","E","E","E"
38,"0221",1,1/1/1994 0:00:00,,"E","S","2",,1/1/1994 0:00:00,,,,"E","E","E","E","E"
38,"0221",2,7/17/1997 0:00:00,"10","E","S","2",,1/1/1994 0:00:00,,,,"E","E","E","E","E"
38,"0222",1,1/1/1994 0:00:00,,"E","S","2",,1/1/1994 0:00:00,,,,"E","E","E","E","E"
38,"0222",2,7/17/1997 0:00:00,"10","E","S","2",,1/1/1994 0:00:00,,,,"E","E","E","E","E"
38,"0223",1,1/1/1994 0:00:00,,"E","S","2",,1/1/1994 0:00:00,,,,"E","E","E","E","E"
38,"0223",2,7/17/1997 0:00:00,"10","E","S","2",,1/1/1994 0:00:00,,,,"E","E","E","E","E"
38,"0224",1,1/1/1994 0:00:00,,"E","S","2",,1/1/1994 0:00:00,,,,"E","E","E","E","E"
38,"0224",2,7/17/1997 0:00:00,"10","E","S","2",,1/1/1994 0:00:00,,,,"E","E","E","E","E"
38,"0259",1,1/1/1994 0:00:00,,"E","S","2",,1/1/1994 0:00:00,,,"S","E","E","E","E","E"
20,"0201",2,12/4/1995 0:00:00,"7,54","E","S","2","O",1/1/1992 0:00:00,6/1/2019 0:00:00,,,"E","E","E","E","E"
26,"7072",2,11/15/1990 0:00:00,"1","E","G","7A","O",1/1/1987 0:00:00,7/7/2003 0:00:00,,,"E","E","E","E","E"
29,"0659",5,10/29/1993 0:00:00,"24","E","S","6","O",1/1/1987 0:00:00,9/2/1994 0:00:00,,"S","E","E","E","E","E"
29,"A430",3,8/3/1994 0:00:00,"4","E","S","4","O",1/1/1991 0:00:00,5/23/1999 0:00:00,,,"E","E","E","E","E"
31,"A320",3,4/10/1996 0:00:00,"1","E","S","3","O",1/1/1987 0:00:00,7/28/1998 0:00:00,,,"E","E","E","E","E"
31,"A352",3,4/8/1996 0:00:00,"1","E","S","3","O",1/1/1987 0:00:00,7/28/1998 0:00:00,,"S","E","E","E","E","E"
46,"0662",4,6/26/1995 0:00:00,"32","E","S","6",,1/1/1992 0:00:00,6/1/2011 0:00:00,,"S","E","E","E","E","E"
46,"7049",5,8/26/1997 0:00:00,"31","E","G","7A","O",7/1/1988 0:00:00,12/31/2002 0:00:00,,,"E","E","E",,"E"
83,"0503",3,4/21/1993 0:00:00,"1","E","S","5","O",1/1/1987 0:00:00,5/12/2017 0:00:00,,,"E","E","E","E","E"
83,"0508",3,4/21/1993 0:00:00,"1","E","S","5","O",1/1/1987 0:00:00,5/12/2017 0:00:00,,,"E","E","E","E","E"
83,"6454",3,8/31/1991 0:00:00,"1","E","G","2","O",1/1/1987 0:00:00,4/30/1998 0:00:00,,,"E","E","E","E","E"
83,"6454",9,6/19/1995 0:00:00,"25","E","G","2","O",1/1/1987 0:00:00,4/30/1998 0:00:00,,,"E","E","E","E","E"
90,"B351",3,7/27/1996 0:00:00,"25","E","S","3","O",1/1/1987 0:00:00,9/30/1999 0:00:00,,"S","E","E","E","E","E"
19,"0605",8,4/15/1992 0:00:00,"4","E","S","6","O",1/1/1987 0:00:00,7/13/1997 0:00:00,,,"E","E","E","E","E"
29,"0602",5,11/9/1995 0:00:00,"5","E","S","6","O",1/1/1987 0:00:00,7/21/2000 0:00:00,,,"E","E","E","E","E"
29,"0601",5,3/18/1996 0:00:00,"5,3,2","E","S","6","O",1/1/1987 0:00:00,7/21/2000 0:00:00,,,"E","E","E","E","E"
29,"0601",6,6/30/1997 0:00:00,"7","E","S","6","O",1/1/1987 0:00:00,7/21/2000 0:00:00,,,"E","E","E","E","E"
29,"0601",7,3/9/1998 0:00:00,"2,3,5","E","S","6","O",1/1/1987 0:00:00,7/21/2000 0:00:00,,,"E","E","E","E","E"
29,"0601",8,5/3/2000 0:00:00,"5","E","S","6","O",1/1/1987 0:00:00,7/21/2000 0:00:00,,,"E","E","E","E","E"
29,"0602",4,5/1/1995 0:00:00,"2,3,5","E","S","6","O",1/1/1987 0:00:00,7/21/2000 0:00:00,,,"E","E","E","E","E"
29,"0602",6,3/18/1996 0:00:00,"2,3,5","E","S","6","O",1/1/1987 0:00:00,7/21/2000 0:00:00,,,"E","E","E","E","E"
29,"0602",7,6/30/1997 0:00:00,"5","E","S","6","O",1/1/1987 0:00:00,7/21/2000 0:00:00,,,"E","E","E","E","E"
29,"0602",8,3/9/1998 0:00:00,"2,3,5","E","S","6","O",1/1/1987 0:00:00,7/21/2000 0:00:00,,,"E","E","E","E","E"
29,"0602",9,9/13/1999 0:00:00,"2,3,5","E","S","6","O",1/1/1987 0:00:00,7/21/2000 0:00:00,,,"E","E","E","E","E"
29,"0602",10,5/3/2000 0:00:00,"5","E","S","6","O",1/1/1987 0:00:00,7/21/2000 0:00:00,,,"E","E","E","E","E"
29,"0605",4,5/4/1993 0:00:00,"2,3,5","E","S","6","O",1/1/1987 0:00:00,7/21/2000 0:00:00,,,"E","E","E","E","E"
29,"0605",5,11/7/1995 0:00:00,"7","E","S","6","O",1/1/1987 0:00:00,7/21/2000 0:00:00,,,"E","E","E","E","E"
29,"0605",6,3/18/1996 0:00:00,"2,3,5","E","S","6","O",1/1/1987 0:00:00,7/21/2000 0:00:00,,,"E","E","E","E","E"
29,"0605",7,6/30/1997 0:00:00,"5","E","S","6","O",1/1/1987 0:00:00,7/21/2000 0:00:00,,,"E","E","E","E","E"
29,"0605",8,3/9/1998 0:00:00,"2,3,5","E","S","6","O",1/1/1987 0:00:00,7/21/2000 0:00:00,,,"E","E","E","E","E"
29,"0605",9,9/13/1999 0:00:00,"2,3,5","E","S","6","O",1/1/1987 0:00:00,7/21/2000 0:00:00,,,"E","E","E","E","E"
29,"0605",10,5/3/2000 0:00:00,"5","E","S","6","O",1/1/1987 0:00:00,7/21/2000 0:00:00,,,"E","E","E","E","E"
83,"A330",3,6/1/1994 0:00:00,"25","E","S","3","O",1/1/1987 0:00:00,7/1/2004 0:00:00,,,"E","E","E","E","E"
83,"6454",13,6/30/1999 0:00:00,"1","E","G","6S","O",4/30/1998 0:00:00,5/15/2017 0:00:00,,,"E","E","E","E","E"
90,"6400",2,9/10/1997 0:00:00,"31","E","G","6A","O",1/1/1987 0:00:00,12/31/2005 0:00:00,,,"E","E","E","E","E"
90,"6801",2,8/24/2000 0:00:00,"21","E","G","6A","O",1/1/1987 0:00:00,12/31/2005 0:00:00,,,"E","E","E","E","E"
90,"6400",3,8/24/2000 0:00:00,"26","E","G","6A","O",1/1/1987 0:00:00,12/31/2005 0:00:00,,,"E","E","E","E","E"
46,"0605",3,9/24/1992 0:00:00,"10","E","S","6",,1/1/1992 0:00:00,9/1/2003 0:00:00,,,"E","E","E","E","E"
17,"5843",2,7/15/1998 0:00:00,"6","E","G","5","O",1/1/1987 0:00:00,10/30/2002 0:00:00,,,"E","E","E","E","E"
17,"5151",4,4/1/1997 0:00:00,"23,24","E","G","7B","O",10/2/1990 0:00:00,10/3/2001 0:00:00,,,"E","E","E","E","E"
17,"5151",5,9/9/1999 0:00:00,"22,24","E","G","7B","O",10/2/1990 0:00:00,10/3/2001 0:00:00,,,"E","E","E","E","E"
17,"5849",2,6/1/1994 0:00:00,"54","E","G","5","O",1/1/1987 0:00:00,9/10/1999 0:00:00,,,"E","E","E","E","E"
17,"0605",5,3/1/1996 0:00:00,"6,54","E","S","6","O",1/1/1987 0:00:00,6/1/2001 0:00:00,,,"E","E","E","E","E"
17,"0601",3,5/2/1994 0:00:00,"6","E","S","6","O",1/1/1987 0:00:00,6/1/2001 0:00:00,,,"E","E","E","E","E"
19,"0604",5,6/30/1999 0:00:00,"24","E","S","6","O",1/1/1987 0:00:00,6/1/2008 0:00:00,,,"E","E","E","E","E"
19,"0606",4,6/30/1999 0:00:00,"24","E","S","6","O",1/1/1987 0:00:00,6/1/2008 0:00:00,,,"E","E","E","E","E"
19,"0607",5,6/29/1999 0:00:00,"24","E","S","6","O",1/1/1987 0:00:00,6/1/2008 0:00:00,,,"E","E","E","E","E"
19,"0659",5,7/6/1999 0:00:00,"24","E","S","6","O",1/1/1987 0:00:00,6/1/2008 0:00:00,,"S","E","E","E","E","E"
20,"6026",3,3/5/1998 0:00:00,"55,19,10","E","G","6S","O",3/5/1998 0:00:00,1/1/2020 0:00:00,,,"E","E","E","E","E"
20,"1006",2,10/21/1998 0:00:00,"10,19","E","G","6D","O",10/21/1998 0:00:00,6/1/2007 0:00:00,,,"E","E","E","E","E"
21,"1014",4,10/1/1998 0:00:00,"25","E","G","1","O",1/1/1987 0:00:00,7/25/2000 0:00:00,,,"E","E","E","E","E"
29,"0659",6,5/10/1994 0:00:00,"24","E","S","6","O",1/1/1987 0:00:00,9/2/1994 0:00:00,,"S","E","E","E","E","E"
29,"5393",3,9/1/1997 0:00:00,"1","E","G","7B","O",7/16/1990 0:00:00,10/1/2006 0:00:00,,,"E","E","E","E","E"
29,"5000",2,6/1/1992 0:00:00,"10","E","G","4","O",1/1/1987 0:00:00,12/31/2005 0:00:00,,,"E","E","E","E","E"
29,"5058",2,5/24/1999 0:00:00,"2,12,54","E","G","4","O",1/1/1987 0:00:00,12/31/2007 0:00:00,,,"E","E","E","E","E"
29,"5081",2,5/24/1999 0:00:00,"2,12,54","E","G","4","O",1/1/1987 0:00:00,12/31/2007 0:00:00,,,"E","E","E","E","E"
29,"5091",2,9/23/1999 0:00:00,"2,4,6,12","E","G","4","O",1/1/1987 0:00:00,12/31/2007 0:00:00,,,"E","E","E","E","E"
29,"5473",2,5/27/1989 0:00:00,"10,19","E","G","7B","O",5/27/1989 0:00:00,12/31/2005 0:00:00,,,"E","E","E","E","E"
29,"5473",3,4/17/1990 0:00:00,"19","E","G","7B","O",5/27/1989 0:00:00,12/31/2005 0:00:00,,,"E","E","E","E","E"
29,"5473",4,8/1/1998 0:00:00,"33","E","G","7B","O",5/27/1989 0:00:00,12/31/2005 0:00:00,,,"E","E","E","E","E"
27,"3013",2,3/15/2001 0:00:00,"54","E","G","3","O",1/1/1987 0:00:00,9/1/2008 0:00:00,,,"E","E","E","E","E"
83,"0502",4,7/16/2001 0:00:00,"1","E","S","5","O",1/1/1987 0:00:00,5/12/2017 0:00:00,,,"E","E","E","E","E"
83,"0503",4,7/16/2001 0:00:00,"1","E","S","5","O",1/1/1987 0:00:00,5/12/2017 0:00:00,,,"E","E","E","E","E"
83,"0504",4,7/16/2001 0:00:00,"1","E","S","5","O",1/1/1987 0:00:00,5/12/2017 0:00:00,,,"E","E","E","E","E"
83,"0505",4,7/16/2001 0:00:00,"1","E","S","5","O",1/1/1987 0:00:00,5/12/2017 0:00:00,,,"E","E","E","E","E"
83,"0507",4,7/16/2001 0:00:00,"1","E","S","5","O",1/1/1987 0:00:00,5/12/2017 0:00:00,,,"E","E","E","E","E"
83,"0508",4,7/16/2001 0:00:00,"1","E","S","5","O",1/1/1987 0:00:00,5/12/2017 0:00:00,,,"E","E","E","E","E"
83,"6450",4,7/16/2001 0:00:00,"1","E","G","6B","O",9/13/1989 0:00:00,5/12/2017 0:00:00,,,"E","E","E","E","E"
83,"6451",4,7/16/2001 0:00:00,"1","E","G","6B","O",9/13/1989 0:00:00,5/12/2017 0:00:00,,,"E","E","E","E","E"
83,"1801",2,6/15/1995 0:00:00,"26","E","G","1","O",1/1/1987 0:00:00,11/1/2005 0:00:00,"A",,"E","E","E","E","E"
83,"A310",4,7/31/2001 0:00:00,"26","E","S","3","O",1/1/1987 0:00:00,7/1/2004 0:00:00,,,"E","E","E","E","E"
